Drug 1,Drug 2,DDI Type,Time,Unit
galanthamine,prochlorperazine,agonism,2,min
prochlorperazine,grepafloxacin,antagonism,13,sec
levofloxacin,prochlorperazine,antagonism,33,week
prochlorperazine,mazindol,antagonism,5,yr
prochlorperazine,methamphetamine,antagonism,1,sec
prochlorperazine,metrizamide,agonism,44,min
prochlorperazine,phendimetrazine,antagonism,20,min
phenmetrazine,prochlorperazine,antagonism,7,week
prochlorperazine,phenylpropanolamine,agonism,7,day
prochlorperazine,rivastigmine,agonism,43,sec
prochlorperazine,sparfloxacin,antagonism,4,yr
prochlorperazine,tacrine,agonism,2,yr
prochlorperazine,terfenadine,antagonism,33,week
prochlorperazine,tetrabenazine,antagonism,4,day
trimethobenzamide,prochlorperazine,antagonism,3,day
prochlorperazine,triprolidine,agonism,4,day
prochlorperazine,trospium,agonism,8,min
galanthamine,procyclidine,agonism,4,yr
procyclidine,tacrine,agonism,3,yr
trimethobenzamide,procyclidine,antagonism,25,sec
procyclidine,triprolidine,agonism,2,min
procyclidine,trospium,antagonism,11,week
galanthamine,promazine,agonism,8,min
promazine,grepafloxacin,antagonism,7,day
levofloxacin,promazine,antagonism,8,min
promazine,mazindol,agonism,3,hr
promazine,phenylpropanolamine,agonism,20,min
promazine,terfenadine,antagonism,4,day
promethazine,desvenlafaxine,antagonism,3,day
galanthamine,promethazine,agonism,6,day
promethazine,grepafloxacin,antagonism,2,day
levofloxacin,promethazine,agonism,13,week
promethazine,mazindol,antagonism,3,hr
promethazine,methamphetamine,antagonism,3,yr
promethazine,metrizamide,agonism,3,day
promethazine,phendimetrazine,antagonism,3,day
phenmetrazine,promethazine,antagonism,55,sec
promethazine,phenylpropanolamine,antagonism,37,sec
promethazine,rivastigmine,antagonism,3,yr
promethazine,sparfloxacin,antagonism,56,min
promethazine,tacrine,agonism,14,min
promethazine,terbinafine,antagonism,19,week
promethazine,terfenadine,antagonism,1,yr
promethazine,thiotepa,agonism,49,sec
tramadol hydrochloride,promethazine,antagonism,1,yr
promethazine,tranylcypromine,antagonism,1,yr
promethazine,trazodone,agonism,2,min
trimethobenzamide,promethazine,agonism,5,day
promethazine,trimipramine,antagonism,15,hr
promethazine,triprolidine,antagonism,2,day
promethazine,trospium,antagonism,14,min
promethazine,venlafaxine,antagonism,11,week
propiomazine,grepafloxacin,agonism,1,sec
levofloxacin,propiomazine,antagonism,9,week
propiomazine,mazindol,agonism,3,day
propiomazine,phenylpropanolamine,agonism,2,day
propiomazine,terfenadine,agonism,50,min
propoxyphene,alvimopan,antagonism,7,sec
propoxyphene,insulin lispro,antagonism,7,day
propoxyphene,ritonavir,antagonism,19,sec
propoxyphene,tranylcypromine,antagonism,1,yr
propoxyphene,triprolidine,agonism,44,min
propranolol,acetohexamide,antagonism,21,week
propranolol,aminophylline,agonism,5,yr
propranolol,bromazepam,agonism,8,min
propranolol,dihydroergotoxine,agonism,5,yr
propranolol,dronedarone,antagonism,9,hr
ergotamine,propranolol,agonism,33,week
formoterol,propranolol,agonism,1,sec
propranolol,glipizide,antagonism,1,day
propranolol,glisoxepide,agonism,25,sec
propranolol,glycodiazine,agonism,56,min
indometacin,propranolol,antagonism,56,min
propranolol,insulin glargine,agonism,5,day
propranolol,isoproterenol,agonism,5,week
propranolol,maprotiline,antagonism,1,yr
propranolol,orciprenaline,antagonism,3,hr
propranolol,oxtriphylline,antagonism,8,min
propranolol,pipobroman,antagonism,55,sec
propranolol,pirbuterol,agonism,1,day
propranolol,primidone,antagonism,20,min
propranolol,procaterol,agonism,5,yr
propafenone hydrochloride,propranolol,agonism,3,yr
propranolol,repaglinide,agonism,38,min
propranolol,salmeterol,antagonism,19,sec
propranolol,sertraline,agonism,7,sec
propranolol,terazosin,antagonism,14,min
propranolol,terbinafine,antagonism,56,min
propranolol,terbutaline,antagonism,5,yr
propranolol,thioridazine,antagonism,49,sec
propranolol,tolazamide,agonism,25,sec
topotecan,propranolol,agonism,7,day
propranolol,verapamil,agonism,1,day
tamoxifen,pyrimethamine,agonism,26,min
pyrimethamine,tamsulosin,antagonism,4,day
tramadol hydrochloride,pyrimethamine,agonism,13,sec
quetiapine,erythromycin,antagonism,9,hr
quetiapine,fosphenytoin,antagonism,31,sec
galanthamine,quetiapine,agonism,49,week
quetiapine,ketoconazole,antagonism,14,min
quetiapine,mephenytoin,agonism,43,sec
quetiapine,quinupristin,antagonism,21,hr
quetiapine,rivastigmine,antagonism,1,day
quetiapine,tacrine,antagonism,7,sec
quetiapine,telithromycin,agonism,4,day
quetiapine,tetrabenazine,antagonism,14,min
quetiapine,thiothixene,agonism,5,day
quetiapine,toremifene,antagonism,56,min
trimethobenzamide,quetiapine,antagonism,4,yr
quetiapine,trimipramine,agonism,4,yr
quetiapine,triprolidine,antagonism,15,hr
quetiapine,trospium,agonism,5,week
quetiapine,voriconazole,antagonism,56,min
vorinostat,quetiapine,antagonism,1,week
azilsartan medoxomil,quinapril,agonism,17,week
quinapril,lithium,agonism,32,min
quinapril,potassium,antagonism,41,week
quinapril,spironolactone,agonism,41,week
tizanidine,quinapril,agonism,1,week
quinapril,tobramycin,antagonism,21,week
quinapril,triamterene,antagonism,56,min
quinapril,trovafloxacin,antagonism,6,day
rabeprazole,indinavir,antagonism,4,yr
rabeprazole,itraconazole,antagonism,6,day
rabeprazole,ketoconazole,antagonism,20,min
rabeprazole,rilpivirine,agonism,1,day
raloxifene,cholestyramine,agonism,39,week
colesevelam,raloxifene,agonism,11,week
colestipol hydrochloride,raloxifene,antagonism,21,hr
raloxifene,conjugated estrogens,agonism,21,hr
diethylstilbestrol,raloxifene,antagonism,9,hr
raloxifene,estradiol,antagonism,8,min
raloxifene,estriol,agonism,4,yr
raloxifene,estropipate,antagonism,3,yr
raloxifene,ethinyl estradiol,agonism,21,hr
raloxifene,mestranol,antagonism,23,week
azilsartan medoxomil,ramipril,agonism,14,min
ramipril,insulin lispro,agonism,55,sec
ramipril,lithium,antagonism,5,day
ramipril,potassium,antagonism,6,day
ramipril,spironolactone,antagonism,50,min
tizanidine,ramipril,agonism,56,min
ramipril,tobramycin,antagonism,2,min
ramipril,triamterene,agonism,5,yr
dabrafenib,ranitidine,agonism,5,yr
ranitidine,itraconazole,agonism,5,yr
ranitidine,ketoconazole,agonism,44,min
ranitidine,rilpivirine,agonism,2,min
vismodegib,ranitidine,antagonism,7,day
galanthamine,risperidone,antagonism,2,yr
risperidone,indinavir,antagonism,21,hr
risperidone,itraconazole,antagonism,21,hr
risperidone,paliperidone,agonism,8,min
risperidone,tacrine,antagonism,14,min
risperidone,terbinafine,agonism,3,hr
risperidone,tetrabenazine,agonism,1,yr
risperidone,thiothixene,antagonism,37,week
risperidone,toremifene,antagonism,4,day
trimethobenzamide,risperidone,agonism,5,yr
risperidone,trimipramine,agonism,49,sec
risperidone,triprolidine,antagonism,4,yr
risperidone,trospium,agonism,2,min
risperidone,voriconazole,agonism,6,day
vorinostat,risperidone,agonism,7,week
rocuronium,clindamycin,agonism,3,hr
colistimethate,rocuronium,agonism,13,sec
rocuronium,gentamicin,agonism,37,sec
rocuronium,lincomycin,agonism,51,week
rocuronium,netilmicin,agonism,1,yr
rocuronium,tobramycin,antagonism,1,day
rofecoxib,aminophylline,agonism,3,yr
rofecoxib,lithium,antagonism,55,sec
methotrexate,rofecoxib,antagonism,7,week
rofecoxib,oxtriphylline,agonism,4,yr
ropinirole,dihydrocodeine,antagonism,5,week
ropinirole,paliperidone,agonism,7,week
ropinirole,thiothixene,antagonism,1,yr
secobarbital,aminophylline,antagonism,25,sec
secobarbital,conjugated estrogens,antagonism,3,day
diethylstilbestrol,secobarbital,antagonism,13,sec
secobarbital,estradiol,agonism,5,yr
secobarbital,ethinyl estradiol,agonism,15,hr
secobarbital,folic acid,agonism,56,min
secobarbital,griseofulvin,agonism,9,hr
secobarbital,oxtriphylline,antagonism,5,yr
triamcinolone acetonide,secobarbital,agonism,15,hr
secobarbital,trimipramine,antagonism,5,yr
secobarbital,triprolidine,antagonism,9,week
secobarbital,verapamil,agonism,5,yr
sertindole,thioridazine,agonism,2,day
sertraline,desvenlafaxine,agonism,3,yr
sertraline,erythromycin,antagonism,3,day
sertraline,fosphenytoin,antagonism,7,week
sertraline,frovatriptan,antagonism,26,min
galanthamine,sertraline,agonism,55,sec
sertraline,ginkgo biloba,agonism,19,week
sertraline,isocarboxazid,antagonism,43,sec
linezolid,sertraline,agonism,2,day
sertraline,moclobemide,antagonism,1,day
sertraline,phenelzine,agonism,3,yr
propafenone hydrochloride,sertraline,agonism,7,sec
rasagiline,sertraline,agonism,21,hr
tamoxifen,sertraline,agonism,1,sec
sertraline,tamsulosin,antagonism,35,week
sertraline,terbinafine,agonism,39,week
tipranavir,sertraline,antagonism,5,day
tolmetin sodium dihydrate,sertraline,antagonism,32,min
sertraline,tolterodine,agonism,33,week
tramadol hydrochloride,sertraline,agonism,6,day
sertraline,tranylcypromine,antagonism,2,yr
sertraline,trazodone,agonism,3,hr
sertraline,trimipramine,antagonism,3,hr
sertraline,triprolidine,antagonism,23,week
sertraline,venlafaxine,agonism,25,sec
amprenavir,sildenafil,agonism,6,day
asenapine,sildenafil,agonism,6,day
sildenafil,erythromycin,agonism,6,day
sildenafil,fosamprenavir,agonism,45,week
sildenafil,indinavir,agonism,3,yr
sildenafil,itraconazole,agonism,5,day
sildenafil,ketoconazole,antagonism,26,min
sildenafil,nelfinavir,agonism,21,hr
sildenafil,telithromycin,antagonism,3,day
sildenafil,terazosin,antagonism,43,sec
tipranavir,sildenafil,antagonism,1,sec
vigabatrin,sildenafil,antagonism,3,week
sildenafil,voriconazole,agonism,26,min
simvastatin,amiodarone,antagonism,3,hr
amprenavir,simvastatin,agonism,29,week
simvastatin,colchicine,antagonism,3,yr
simvastatin,dronedarone,agonism,25,sec
simvastatin,erythromycin,antagonism,7,week
simvastatin,fluconazole,agonism,2,yr
simvastatin,fosamprenavir,agonism,7,sec
simvastatin,fusidic acid,antagonism,5,day
simvastatin,itraconazole,antagonism,9,hr
simvastatin,ketoconazole,agonism,2,yr
lomitapide,simvastatin,antagonism,38,min
simvastatin,nelfinavir,agonism,13,sec
pazopanib,simvastatin,antagonism,37,sec
simvastatin,quinupristin,antagonism,5,yr
simvastatin,ranolazine,agonism,5,yr
rifabutin,simvastatin,agonism,21,hr
saxagliptin,simvastatin,agonism,7,day
telaprevir,simvastatin,antagonism,37,sec
simvastatin,telithromycin,agonism,19,sec
ticagrelor,simvastatin,agonism,13,week
tipranavir,simvastatin,antagonism,2,yr
simvastatin,tocilizumab,antagonism,31,sec
simvastatin,verapamil,agonism,11,week
simvastatin,voriconazole,antagonism,4,yr
boceprevir,sirolimus,agonism,14,min
sirolimus,dronedarone,agonism,3,hr
sirolimus,erythromycin,agonism,44,min
sirolimus,fosphenytoin,antagonism,2,yr
sirolimus,itraconazole,antagonism,1,week
sirolimus,ketoconazole,antagonism,1,yr
rifabutin,sirolimus,agonism,19,week
sirolimus,rilonacept,agonism,15,hr
sirolimus,telithromycin,agonism,8,min
tipranavir,sirolimus,antagonism,4,yr
sirolimus,trandolapril,antagonism,38,min
sirolimus,trastuzumab,antagonism,1,yr
sirolimus,voriconazole,antagonism,13,sec
spironolactone,cholestyramine,antagonism,4,day
spironolactone,cilazapril,agonism,21,hr
spironolactone,mitotane,agonism,49,sec
spironolactone,polystyrene sulfonate,agonism,44,min
spironolactone,potassium,antagonism,2,day
spironolactone,telmisartan,agonism,3,hr
spironolactone,tobramycin,agonism,1,week
spironolactone,trandolapril,antagonism,3,day
streptozocin,trastuzumab,antagonism,4,yr
sufentanil,alvimopan,antagonism,5,week
sufentanil,telithromycin,antagonism,29,week
sufentanil,tranylcypromine,agonism,32,min
sufentanil,triprolidine,antagonism,35,week
sufentanil,voriconazole,antagonism,20,min
sulfadiazine,fosphenytoin,agonism,6,day
methotrexate,sulfadiazine,antagonism,9,hr
tamoxifen,sulfadiazine,agonism,43,week
sulfadiazine,torasemide,antagonism,15,hr
sulfadiazine,trimethoprim,antagonism,5,day
methotrexate,sulfadoxine,antagonism,26,min
sulfamethizole,fosphenytoin,agonism,37,sec
methotrexate,sulfamethizole,agonism,13,sec
methotrexate,sulfamethoxazole,antagonism,43,sec
pralatrexate,sulfamethoxazole,agonism,6,day
sulfamethoxazole,tobramycin,antagonism,21,week
azilsartan medoxomil,sulfasalazine,agonism,20,min
mercaptopurine,sulfasalazine,agonism,5,yr
sulfasalazine,tioguanine,agonism,56,min
methotrexate,sulfathiazole,agonism,9,hr
azilsartan medoxomil,sulindac,antagonism,13,sec
sulindac,cholestyramine,agonism,20,min
colesevelam,sulindac,antagonism,21,hr
colestipol hydrochloride,sulindac,agonism,49,sec
sulindac,ginkgo biloba,antagonism,17,week
sulindac,ginseng,agonism,26,min
sulindac,ketorolac,antagonism,9,week
methotrexate,sulindac,antagonism,4,yr
pemetrexed disodium heptahydrate,sulindac,agonism,15,week
pralatrexate,sulindac,agonism,2,yr
sulindac,salicylate-sodium,agonism,4,yr
sulindac,salsalate,antagonism,9,hr
sulindac,telmisartan,agonism,1,day
sulindac,timolol,antagonism,5,day
sulindac,trandolapril,agonism,1,yr
tamsulosin,amiodarone,antagonism,2,yr
amprenavir,tamsulosin,agonism,20,min
tamsulosin,duloxetine,agonism,50,min
tamsulosin,erythromycin,antagonism,2,yr
tamsulosin,fluconazole,agonism,56,min
tamsulosin,fosamprenavir,antagonism,9,hr
imipramine,tamsulosin,antagonism,44,min
tamsulosin,indinavir,agonism,1,day
tamsulosin,isoniazid,agonism,21,hr
tamsulosin,itraconazole,agonism,4,yr
tamsulosin,ketoconazole,antagonism,3,hr
tamsulosin,lopinavir,agonism,6,day
tamsulosin,miconazole,antagonism,5,yr
tamsulosin,nelfinavir,agonism,13,week
tamsulosin,nicardipine,agonism,4,yr
pergolide mesylate,tamsulosin,agonism,31,sec
tamsulosin,phenoxybenzamine,antagonism,1,yr
phentolamine,tamsulosin,antagonism,2,yr
posaconazole,tamsulosin,antagonism,15,hr
tamsulosin,ranolazine,agonism,13,sec
tamsulosin,ritonavir,agonism,5,day
saquinavir,tamsulosin,antagonism,9,hr
tamsulosin,silodosin,agonism,25,sec
tamsulosin,sitaxentan,agonism,33,week
tadalafil,tamsulosin,agonism,21,hr
tamsulosin,telithromycin,antagonism,7,day
tamsulosin,terazosin,agonism,3,hr
tamsulosin,terbinafine,antagonism,38,min
tamsulosin,thioridazine,antagonism,6,day
tamsulosin,ticlopidine,agonism,20,min
tamsulosin,tranylcypromine,agonism,21,hr
tamsulosin,trazodone,agonism,5,yr
vardenafil,tamsulosin,agonism,2,day
tamsulosin,verapamil,agonism,11,week
tamsulosin,voriconazole,antagonism,5,day
celecoxib,telmisartan,agonism,1,yr
diclofenac,telmisartan,agonism,3,hr
indometacin,telmisartan,antagonism,5,yr
telmisartan,ketorolac,antagonism,1,yr
telmisartan,lithium,antagonism,1,yr
lumiracoxib,telmisartan,agonism,7,week
telmisartan,meclofenamic acid,antagonism,32,min
telmisartan,meloxicam,agonism,7,sec
telmisartan,nabumetone,antagonism,29,week
oxaprozin,telmisartan,agonism,55,sec
telmisartan,potassium,antagonism,8,min
telmisartan,potassium chloride,agonism,4,yr
telmisartan,rituximab,antagonism,3,hr
telmisartan,tobramycin,agonism,43,sec
tolmetin sodium dihydrate,telmisartan,agonism,1,sec
telmisartan,trandolapril,antagonism,9,hr
telmisartan,triamterene,antagonism,5,yr
nebivolol,terazosin,antagonism,21,hr
terazosin,oxprenolol,agonism,7,day
terazosin,penbutolol,agonism,37,sec
terazosin,rituximab,agonism,9,hr
terazosin,silodosin,antagonism,37,sec
sotalol,terazosin,agonism,32,min
tadalafil,terazosin,antagonism,4,yr
terazosin,timolol,antagonism,9,hr
vardenafil,terazosin,agonism,5,day
tetrabenazine,isocarboxazid,agonism,14,min
linezolid,tetrabenazine,antagonism,5,yr
tetrabenazine,lithium,agonism,50,min
tetrabenazine,moclobemide,antagonism,3,day
tetrabenazine,molindone,antagonism,1,sec
tetrabenazine,paliperidone,antagonism,31,sec
tetrabenazine,phenelzine,antagonism,8,min
procarbazine,tetrabenazine,agonism,32,min
rasagiline,tetrabenazine,antagonism,13,sec
tetrabenazine,selegiline,antagonism,19,week
tetrabenazine,telithromycin,agonism,5,yr
tetrabenazine,terbinafine,antagonism,37,sec
tetrabenazine,thioridazine,agonism,1,yr
tetrabenazine,thiothixene,antagonism,37,sec
tetrabenazine,toremifene,antagonism,20,min
tetrabenazine,tranylcypromine,agonism,26,min
tetrabenazine,trimipramine,antagonism,5,yr
tetrabenazine,triprolidine,antagonism,5,yr
tetrabenazine,voriconazole,agonism,37,sec
vorinostat,tetrabenazine,agonism,5,yr
thiethylperazine,grepafloxacin,antagonism,1,day
levofloxacin,thiethylperazine,agonism,56,min
thiethylperazine,mazindol,antagonism,1,sec
thiethylperazine,phenylpropanolamine,antagonism,3,yr
thiethylperazine,terfenadine,agonism,5,yr
mercaptopurine,tioguanine,agonism,21,hr
tioguanine,natalizumab,agonism,21,hr
olsalazine sodium,tioguanine,antagonism,3,day
tioguanine,trastuzumab,agonism,4,day
abiraterone,thioridazine,antagonism,5,day
thioridazine,amiodarone,agonism,1,day
asenapine,thioridazine,agonism,43,sec
thioridazine,doxepin,antagonism,1,day
thioridazine,duloxetine,agonism,21,hr
thioridazine,erythromycin,antagonism,6,day
flecainide,thioridazine,antagonism,7,day
galanthamine,thioridazine,agonism,13,week
thioridazine,grepafloxacin,agonism,21,hr
thioridazine,halofantrine,antagonism,4,day
imipramine,thioridazine,agonism,5,day
josamycin,thioridazine,agonism,9,hr
levofloxacin,thioridazine,agonism,31,sec
lorcaserin,thioridazine,agonism,56,min
thioridazine,maprotiline,agonism,21,hr
thioridazine,mazindol,antagonism,21,hr
thioridazine,methamphetamine,antagonism,1,day
thioridazine,metrizamide,antagonism,5,day
mirabegron,thioridazine,antagonism,50,min
thioridazine,phendimetrazine,agonism,3,hr
phenmetrazine,thioridazine,agonism,5,day
thioridazine,phenylpropanolamine,agonism,2,day
propafenone hydrochloride,thioridazine,antagonism,1,day
thioridazine,quinidine barbiturate,antagonism,5,day
thioridazine,ranolazine,antagonism,1,yr
rivastigmine,thioridazine,antagonism,25,sec
sotalol,thioridazine,antagonism,3,hr
thioridazine,sparfloxacin,agonism,37,week
thioridazine,tacrine,agonism,2,yr
tamoxifen,thioridazine,antagonism,21,hr
thioridazine,telithromycin,antagonism,2,min
thioridazine,terbinafine,agonism,2,yr
thioridazine,terfenadine,antagonism,39,week
thioridazine,thiothixene,antagonism,21,hr
thioridazine,ticlopidine,agonism,13,sec
thioridazine,toremifene,antagonism,27,week
tramadol hydrochloride,thioridazine,antagonism,15,week
thioridazine,tranylcypromine,antagonism,19,week
trimethobenzamide,thioridazine,antagonism,15,hr
thioridazine,trimipramine,antagonism,3,yr
thioridazine,triprolidine,agonism,2,min
thioridazine,trospium,agonism,19,sec
thioridazine,voriconazole,antagonism,31,sec
vorinostat,thioridazine,agonism,14,min
ticarcillin,ethinyl estradiol,antagonism,31,week
ticarcillin,fusidic acid,agonism,3,week
ticarcillin,gentamicin,agonism,5,yr
ticarcillin,kanamycin,antagonism,7,day
methotrexate,ticarcillin,antagonism,8,min
ticarcillin,neomycin,agonism,13,week
ticarcillin,tobramycin,antagonism,1,day
ticlopidine,alteplase,antagonism,31,sec
ticlopidine,aminophylline,antagonism,1,yr
ticlopidine,fosphenytoin,antagonism,32,min
ticlopidine,ginkgo biloba,agonism,3,hr
imipramine,ticlopidine,agonism,7,day
ticlopidine,mephenytoin,agonism,13,sec
ticlopidine,methsuximide,antagonism,5,day
ticlopidine,moclobemide,agonism,3,hr
ticlopidine,oxtriphylline,agonism,21,hr
ticlopidine,reteplase,antagonism,7,day
ticlopidine,streptokinase,antagonism,5,yr
tamoxifen,ticlopidine,antagonism,1,yr
ticlopidine,tenecteplase,antagonism,7,week
tizanidine,ticlopidine,agonism,4,yr
tramadol hydrochloride,ticlopidine,agonism,1,week
ticlopidine,trimipramine,agonism,26,min
tirofiban,abciximab,agonism,19,sec
eptifibatide,tirofiban,agonism,3,hr
tirofiban,ginkgo biloba,agonism,56,min
tocainide,terfenadine,agonism,6,day
tolterodine,amiodarone,antagonism,4,day
amprenavir,tolterodine,agonism,5,yr
tolterodine,fluconazole,antagonism,39,week
tolterodine,fosamprenavir,agonism,3,yr
galanthamine,tolterodine,antagonism,37,sec
tolterodine,indinavir,antagonism,3,yr
tolterodine,isoniazid,agonism,29,week
tolterodine,itraconazole,antagonism,1,yr
tolterodine,ketoconazole,agonism,5,day
tolterodine,lopinavir,agonism,43,sec
tolterodine,miconazole,antagonism,39,week
tolterodine,nelfinavir,antagonism,4,yr
tolterodine,nicardipine,antagonism,14,min
pergolide mesylate,tolterodine,antagonism,1,yr
posaconazole,tolterodine,antagonism,49,week
tolterodine,potassium chloride,antagonism,19,sec
tolterodine,pramlintide,agonism,26,min
tolterodine,ranolazine,agonism,5,yr
tolterodine,ritonavir,agonism,1,yr
saquinavir,tolterodine,agonism,14,min
tolterodine,secretin,agonism,38,min
tolterodine,sitaxentan,antagonism,3,hr
tolterodine,tacrine,agonism,15,hr
tolterodine,telithromycin,antagonism,41,week
tolterodine,terbinafine,antagonism,39,week
trimethobenzamide,tolterodine,antagonism,3,week
tolterodine,triprolidine,agonism,51,week
tolterodine,trospium,agonism,20,min
tolterodine,verapamil,agonism,55,sec
tolterodine,vinblastine,antagonism,4,yr
tolterodine,voriconazole,agonism,56,min
toremifene,amiodarone,antagonism,5,yr
diarsenic trioxide,toremifene,agonism,1,day
asenapine,toremifene,agonism,3,hr
toremifene,dolasetron,agonism,1,sec
toremifene,doxepin,antagonism,3,yr
toremifene,erythromycin,antagonism,26,min
flecainide,toremifene,antagonism,9,hr
toremifene,fluconazole,agonism,5,yr
toremifene,halofantrine,agonism,1,yr
toremifene,ibutilide,agonism,4,yr
imipramine,toremifene,antagonism,6,day
indapamide,toremifene,antagonism,43,sec
toremifene,isradipine,antagonism,2,day
levofloxacin,toremifene,antagonism,6,day
toremifene,maprotiline,antagonism,56,min
mefloquine,toremifene,agonism,50,min
moxifloxacin,toremifene,antagonism,2,min
toremifene,nortriptyline,antagonism,13,week
toremifene,octreotide,antagonism,25,sec
pazopanib,toremifene,antagonism,5,yr
toremifene,perflutren,agonism,4,yr
probucol,toremifene,agonism,31,sec
propafenone hydrochloride,toremifene,agonism,9,hr
toremifene,protriptyline,agonism,14,min
toremifene,ranolazine,agonism,50,min
rifabutin,toremifene,antagonism,55,sec
sotalol,toremifene,antagonism,31,sec
toremifene,sparfloxacin,agonism,7,day
toremifene,telithromycin,agonism,56,min
toremifene,thiothixene,antagonism,3,yr
toremifene,trimipramine,agonism,5,yr
toremifene,voriconazole,antagonism,31,week
vorinostat,toremifene,agonism,55,sec
trazodone,amiodarone,agonism,11,week
amprenavir,trazodone,agonism,7,day
dabigatran etexilate,trazodone,agonism,9,hr
trazodone,desvenlafaxine,antagonism,3,hr
trazodone,dextromethorphan,antagonism,21,hr
trazodone,doxepin,agonism,3,hr
trazodone,duloxetine,antagonism,25,sec
ergotamine,trazodone,agonism,2,day
trazodone,erythromycin,agonism,35,week
trazodone,fluconazole,antagonism,4,day
trazodone,fosamprenavir,antagonism,21,hr
trazodone,fosphenytoin,agonism,56,min
trazodone,frovatriptan,antagonism,1,yr
galanthamine,trazodone,antagonism,19,sec
trazodone,ginkgo biloba,antagonism,21,week
imipramine,trazodone,agonism,9,hr
trazodone,indinavir,antagonism,7,day
trazodone,isocarboxazid,agonism,2,min
trazodone,isoniazid,agonism,25,sec
trazodone,itraconazole,antagonism,21,hr
trazodone,ketoconazole,agonism,5,yr
linezolid,trazodone,antagonism,2,day
trazodone,lithium,antagonism,37,sec
trazodone,lopinavir,antagonism,2,min
trazodone,maprotiline,antagonism,15,hr
trazodone,meperidine,antagonism,43,week
trazodone,methylergonovine,antagonism,21,hr
trazodone,miconazole,agonism,17,week
trazodone,moclobemide,agonism,9,week
trazodone,nelfinavir,agonism,45,week
trazodone,nicardipine,antagonism,9,hr
trazodone,nortriptyline,antagonism,25,week
oxcarbazepine,trazodone,agonism,3,day
trazodone,pentobarbital,agonism,19,sec
pergolide mesylate,trazodone,antagonism,9,hr
trazodone,phenelzine,antagonism,2,yr
posaconazole,trazodone,agonism,50,min
trazodone,primidone,antagonism,38,min
procarbazine,trazodone,agonism,1,sec
trazodone,protriptyline,antagonism,19,sec
rasagiline,trazodone,antagonism,7,day
rifabutin,trazodone,agonism,51,week
rifapentine,trazodone,agonism,49,sec
trazodone,ritonavir,agonism,9,hr
rivastigmine,trazodone,agonism,14,min
saquinavir,trazodone,antagonism,15,hr
trazodone,selegiline,agonism,21,hr
trazodone,sibutramine,antagonism,1,yr
trazodone,sitaxentan,antagonism,4,day
trazodone,st. john's wort,agonism,32,min
tamoxifen,trazodone,antagonism,7,day
trazodone,telithromycin,agonism,5,week
tipranavir,trazodone,antagonism,21,hr
tramadol hydrochloride,trazodone,agonism,31,sec
trazodone,tranylcypromine,antagonism,3,hr
trazodone,trimipramine,agonism,35,week
trazodone,triprolidine,antagonism,56,min
trazodone,venlafaxine,agonism,4,day
trazodone,verapamil,antagonism,31,sec
trazodone,voriconazole,agonism,2,day
amprenavir,triazolam,agonism,37,sec
triazolam,erythromycin,antagonism,41,week
triazolam,fluconazole,antagonism,2,yr
triazolam,fosamprenavir,antagonism,1,yr
triazolam,fosphenytoin,agonism,2,day
triazolam,indinavir,agonism,3,yr
triazolam,itraconazole,antagonism,7,day
josamycin,triazolam,agonism,32,min
triazolam,kava,agonism,6,day
triazolam,ketoconazole,agonism,3,hr
triazolam,mephenytoin,antagonism,15,hr
triazolam,modafinil,agonism,2,yr
triazolam,nelfinavir,agonism,9,hr
triazolam,ritonavir,agonism,49,sec
saquinavir,triazolam,antagonism,4,day
triazolam,st. john's wort,antagonism,4,yr
telaprevir,triazolam,agonism,37,sec
triazolam,telithromycin,antagonism,9,hr
tipranavir,triazolam,antagonism,37,week
triazolam,triprolidine,agonism,1,day
triazolam,verapamil,antagonism,2,yr
triazolam,voriconazole,antagonism,4,yr
galanthamine,triflupromazine,antagonism,25,sec
triflupromazine,grepafloxacin,antagonism,32,min
levofloxacin,triflupromazine,agonism,31,week
triflupromazine,mazindol,agonism,1,day
triflupromazine,phenylpropanolamine,antagonism,26,min
triflupromazine,terfenadine,agonism,15,hr
troglitazone,cholestyramine,antagonism,32,min
troglitazone,ethinyl estradiol,agonism,1,day
tubocurarine,aminophylline,agonism,21,week
tubocurarine,clindamycin,agonism,4,day
tubocurarine,fosphenytoin,agonism,23,week
tubocurarine,gentamicin,antagonism,1,sec
tubocurarine,lincomycin,antagonism,1,day
mercaptopurine,tubocurarine,agonism,43,sec
tubocurarine,netilmicin,antagonism,31,week
tubocurarine,oxtriphylline,antagonism,1,yr
tubocurarine,tobramycin,antagonism,19,sec
valsartan,eltrombopag,agonism,5,day
valsartan,lithium,antagonism,25,week
valsartan,potassium,antagonism,7,day
valsartan,rituximab,antagonism,9,hr
valsartan,tobramycin,agonism,19,sec
valsartan,trandolapril,agonism,19,week
valsartan,triamterene,agonism,17,week
vecuronium,aminophylline,agonism,5,yr
vecuronium,clindamycin,agonism,5,day
colistimethate,vecuronium,agonism,3,yr
vecuronium,corticotropin,antagonism,50,min
vecuronium,cortisone acetate,antagonism,1,yr
vecuronium,fosphenytoin,agonism,21,hr
vecuronium,gentamicin,antagonism,2,yr
vecuronium,lincomycin,antagonism,37,sec
mercaptopurine,vecuronium,agonism,20,min
vecuronium,netilmicin,antagonism,7,day
vecuronium,oxtriphylline,antagonism,50,min
vecuronium,polymyxin b sulfate,agonism,50,min
vecuronium,tobramycin,antagonism,37,sec
